"waldStat","df","pvalue","fcMedian","gene","fdr"
0.87253682093126,2,0.646444190260974,0.0900163659019468,"RPL22",0.96630514506263
5.31052588401821,2,0.0702803565773173,0.0482542927389182,"RPS8",0.847613623170112
NA,NA,NA,0.148219542836868,"HSP90AB1",NA
0.280372757750034,2,0.869196220487453,0.0352921422207889,"VIM",0.973513155132626
5.43722814259742,2,0.0659661154345507,0.128315209999107,"RPS16",0.847613623170112
3.71668355853376,2,0.155930984095807,0.0501032678826246,"NACA",0.847613623170112
0.104675068294156,2,0.949008490005626,0.0168448222120955,"RPS20",0.982661828397222
NA,NA,NA,0.0821806667089062,"GLTSCR2",NA
1.01071846561451,2,0.603288815360981,0.0787190567619137,"RPL36A",0.96630514506263
2.03758421761437,2,0.361030762785646,0.0828431005683871,"RPS3",0.896826986127957
NA,NA,NA,0.0233465704795022,"JUNB",NA
0.2074602999006,2,0.901468525928641,0.023324157260442,"RPL23A",0.973513155132626
0.699372689846542,2,0.704909153382622,0.0129163764031997,"RPS5",0.96630514506263
NA,NA,NA,0.148139652950954,"BTF3",NA
1.25417839345361,2,0.534144329420754,0.0334153902021768,"RPS17",0.956491008497629
0.0787458984294036,2,0.961392091851828,0.00852044964064773,"RPL17-C18orf32",0.982661828397222
0.897152711698633,2,0.638536553677351,0.0144670645698781,"RPL10A",0.96630514506263
NA,NA,NA,0.06245344973814,"HNRNPA1",NA
0.958413815054513,2,0.619274338913935,0.066908136689119,"RPS25",0.96630514506263
0.539334403331126,2,0.763633588039747,0.088850275794062,"LMO4",0.96630514506263
4.29124460528763,2,0.116995207958384,0.0220632107087562,"PFDN5",0.847613623170112
NA,NA,NA,0.00163353719685966,"CIRBP",NA
