"PLAU",1715.67907734124,1720.57910149184,1716.89246636475,1705.73884365048,1714.34335629953,1717.54827967537
"ATOX1",2578.49953144282,2566.84492175964,2554.95617841321,2549.09045760494,2555.8374150039,2552.76014011941
"BUD31",1588.49098333913,1585.12587887599,1579.90617929364,1579.24239578745,1580.94637620569,1578.40020847311
"SUB1",2096.96209613111,2093.65409209152,2098.11959535133,2099.52381819915,2099.20178654158,2098.67996964496
"CDC42EP5",1637.97780249748,1637.0642431687,1638.35536870577,1637.4129439111,1638.79573564012,1634.00103302641
"SCP2",1605.42528260417,1605.22389883443,1603.94243240105,1601.60040200477,1605.43565691622,1598.18539761634
"CDIPT",1590.13094556351,1589.32089853595,1590.0868870466,1589.53583202935,1587.26317335685,1590.08195729665
"VIM",7320.93208843824,7294.68517379536,7275.17529990759,7265.29780135951,7265.15859136588,7252.02549886426
"SAC3D1",865.819634228877,866.126477519032,866.200052798389,862.973602222539,865.779220984226,865.519824963798
"TBC1D1",1029.38363992648,1029.26045014911,1030.55450035139,1027.74687881424,1030.28630546752,1025.11609759827
"HNRNPA1",4240.16458229028,4238.26817853955,4238.77800347479,4240.76787498489,4240.91296765208,4241.33137178415
"ARPC1B",2357.4489697379,2359.5441343416,2357.40056885209,2355.81317298494,2361.56502393339,2360.21085105452
"MXRA5",3267.91391875985,3263.7123256592,3248.61878983744,3234.82810256942,3246.74916722683,3249.62530566091
"CTHRC1",3553.48107999344,3532.02413303242,3522.07408316048,3518.48087955916,3518.59465364641,3521.07378530063
"C12orf75",1390.87795618677,1393.40279668845,1394.47075637722,1395.16891910422,1394.09220397203,1394.61816068251
"TMEM258",3263.44023628452,3258.12978666336,3254.63531573529,3255.35008291473,3254.68126594701,3259.50414446589
"DNPH1",1520.96414828041,1521.36785051801,1519.50995496121,1522.16304016662,1519.54591213925,1520.88436399824
"EHD2",1954.94750155546,1957.7452589732,1961.07959739836,1958.27607903516,1963.54774001639,1958.32311001487
"TXNDC5",1692.67855656512,1661.74802060806,1660.91152670525,1654.16296632791,1654.04886988405,1660.66038691683
"ARL4C",2085.75452123901,2080.78749012439,2079.8658448355,2077.9959001071,2081.52800547664,2082.26177660945
"PTGDS",4905.09166779486,4887.50783496985,4874.38565520717,4874.83416967882,4869.47664366552,4859.04249677362
